nice_class,term,n_marks,class_marks,share,band
38,internet provider services,224,23929,0.00936,Some use this
38,message collection and transmission services,224,23929,0.00936,Some use this
38,arranging access to databases on the internet,223,23929,0.00932,Some use this
38,leasing of access time to a computer database,223,23929,0.00932,Some use this
38,broadcasting of television and radio programs via cable or wireless networks,222,23929,0.00928,Some use this
38,communications by fiber [fibre] optic networks,221,23929,0.00924,Some use this
38,providing access to web sites on the internet,221,23929,0.00924,Some use this
38,video on demand transmissions,221,23929,0.00924,Some use this
38,message transmission services,219,23929,0.00915,Some use this
38,broadband services,218,23929,0.00911,Some use this
38,consultancy services relating to telecommunications,218,23929,0.00911,Some use this
38,provision of internet access services,218,23929,0.00911,Some use this
38,wire service,218,23929,0.00911,Some use this
38,communications via multinational telecommunication networks,216,23929,0.00903,Some use this
38,remote data access services,216,23929,0.00903,Some use this
39,transport,3277,22011,0.14888,Most use this
39,packaging and storage of goods,2650,22011,0.12039,Most use this
39,travel arrangement,2233,22011,0.10145,Recommended
39,transportation logistics,1318,22011,0.05988,Recommended
39,transport services,1186,22011,0.05388,Recommended
39,delivery of goods,1128,22011,0.05125,Recommended
39,travel services,1126,22011,0.05116,Recommended
39,delivery services,1107,22011,0.05029,Recommended
39,food delivery,1045,22011,0.04748,Recommended
39,food delivery services,946,22011,0.04298,Recommended
39,storage of goods,938,22011,0.04262,Recommended
39,transportation services,917,22011,0.04166,Recommended
39,travel reservation,894,22011,0.04062,Recommended
39,delivery of food and drink prepared for consumption,858,22011,0.03898,Some use this
39,travel information,857,22011,0.03894,Some use this
39,delivery of food by restaurants,837,22011,0.03803,Some use this
39,delivery of food,826,22011,0.03753,Some use this
39,vehicle rental,815,22011,0.03703,Some use this
39,packaging of goods,769,22011,0.03494,Some use this
39,chauffeur services,753,22011,0.03421,Some use this
39,transportation and delivery of goods,750,22011,0.03407,Some use this
39,travel consultancy,697,22011,0.03167,Some use this
39,courier services,695,22011,0.03158,Some use this
39,travel arrangements,693,22011,0.03148,Some use this
39,travel guide and travel information services,677,22011,0.03076,Some use this
39,taxi services,674,22011,0.03062,Some use this
39,car transport,672,22011,0.03053,Some use this
39,packaging of food,651,22011,0.02958,Some use this
39,storage,643,22011,0.02921,Some use this
39,parcel delivery,642,22011,0.02917,Some use this
39,travel agency services for arranging holiday travel,642,22011,0.02917,Some use this
39,travel agency services for arranging travel,642,22011,0.02917,Some use this
39,taxi transport,640,22011,0.02908,Some use this
39,escorting of travellers,630,22011,0.02862,Some use this
39,transportation information,629,22011,0.02858,Some use this
39,travel guide services,623,22011,0.0283,Some use this
39,travel and passenger transportation,621,22011,0.02821,Some use this
39,booking of holiday travel and tours,618,22011,0.02808,Some use this
39,travel arrangement services,615,22011,0.02794,Some use this
39,travel reservation services,615,22011,0.02794,Some use this
39,passenger transport,614,22011,0.0279,Some use this
39,car rental,613,22011,0.02785,Some use this
39,itinerary travel advice services,594,22011,0.02699,Some use this
39,travel booking agencies,592,22011,0.0269,Some use this
39,travel organisation,586,22011,0.02662,Some use this
39,travel information services,583,22011,0.02649,Some use this
39,arranging travel tours,581,22011,0.0264,Some use this
39,transport and delivery of goods,581,22011,0.0264,Some use this
39,holiday travel reservation services,579,22011,0.02631,Some use this
39,transportation,573,22011,0.02603,Some use this
39,transport of food,567,22011,0.02576,Some use this
39,travel route planning,558,22011,0.02535,Some use this
39,arranging of transportation for travel tours,553,22011,0.02512,Some use this
39,transport reservation,548,22011,0.0249,Some use this
39,storage services,546,22011,0.02481,Some use this
39,transportation of food,546,22011,0.02481,Some use this
39,travel reservations,546,22011,0.02481,Some use this
39,travel agents services for arranging travel,542,22011,0.02462,Some use this
39,arranging holiday travel,540,22011,0.02453,Some use this
39,booking of seats for travel,536,22011,0.02435,Some use this
39,travel agency services,520,22011,0.02362,Some use this
39,organisation of travel tours,518,22011,0.02353,Some use this
39,warehousing services,518,22011,0.02353,Some use this
39,distribution of energy,517,22011,0.02349,Some use this
39,transport of goods,517,22011,0.02349,Some use this
39,travel agency services for business travel,517,22011,0.02349,Some use this
39,booking agency services for travel,502,22011,0.02281,Some use this
39,warehousing,500,22011,0.02272,Some use this
39,tourist travel reservation services,498,22011,0.02263,Some use this
39,packing of food,496,22011,0.02253,Some use this
39,distribution of renewable energy,488,22011,0.02217,Some use this
39,arranging of travel tours,487,22011,0.02213,Some use this
39,organisation of travel,485,22011,0.02203,Some use this
39,tour operator services for the booking of travel,485,22011,0.02203,Some use this
39,storage of food,482,22011,0.0219,Some use this
39,services for the booking of travel,481,22011,0.02185,Some use this
39,food transportation services,480,22011,0.02181,Some use this
39,organisation of holiday travel,472,22011,0.02144,Some use this
39,distribution services,471,22011,0.0214,Some use this
39,arranging of travel,470,22011,0.02135,Some use this
39,freight forwarding,469,22011,0.02131,Some use this
39,rental of storage containers,469,22011,0.02131,Some use this
39,transport brokerage,469,22011,0.02131,Some use this
39,travel reservation and booking services,459,22011,0.02085,Some use this
39,transport of travellers,456,22011,0.02072,Some use this
39,air transport,453,22011,0.02058,Some use this
39,arrangement of travel,447,22011,0.02031,Some use this
39,organization of travel tours,446,22011,0.02026,Some use this
39,travel and transport reservation services,446,22011,0.02026,Some use this
39,ticketing services for travel,445,22011,0.02022,Some use this
39,travel ticket reservation services,429,22011,0.01949,Some use this
39,organising of travel,424,22011,0.01926,Some use this
39,agency services for arranging travel,422,22011,0.01917,Some use this
39,warehouse storage,421,22011,0.01913,Some use this
39,arranging and booking of travel,418,22011,0.01899,Some use this
39,car parking,418,22011,0.01899,Some use this
39,reservation services for travel,416,22011,0.0189,Some use this
39,"planning, arranging and booking of travel",410,22011,0.01863,Some use this
39,travel organization,409,22011,0.01858,Some use this
39,package holiday services for arranging travel,403,22011,0.01831,Some use this
39,booking of tickets for travel,402,22011,0.01826,Some use this
39,tours (arranging of travel -),398,22011,0.01808,Some use this
39,delivery of goods by mail order,396,22011,0.01799,Some use this
39,freight brokerage,393,22011,0.01785,Some use this
39,transportation of goods,393,22011,0.01785,Some use this
39,arranging of transport and travel,391,22011,0.01776,Some use this
39,freight transportation,391,22011,0.01776,Some use this
39,organization of travel,390,22011,0.01772,Some use this
39,arranging for travel visas and travel documents for persons travelling abroad,386,22011,0.01754,Some use this
39,rental of warehouses,386,22011,0.01754,Some use this
39,freight [shipping of goods],382,22011,0.01735,Some use this
39,booking agency services relating to travel,381,22011,0.01731,Some use this
